time	EURUSD	GBPUSD	NZDUSD
2015-06-16	1.13297	1.5653899999999998	0.70089
2015-06-17	1.13578	1.58467	0.70114
2015-06-18	1.14363	1.5929600000000002	0.69917
2015-06-19	1.13975	1.58967	0.69384
2015-06-22	1.14105	1.59097	0.69298
2015-06-23	1.13474	1.5831	0.68739
2015-06-24	1.12347	1.58026	0.69072
2015-06-25	1.12276	1.5770300000000002	0.69238
2015-06-26	1.12202	1.5767099999999998	0.69121
2015-06-29	1.1278299999999999	1.57882	0.6882
2015-06-30	1.1244	1.57755	0.68513
2015-07-01	1.1171	1.57322	0.68104
2015-07-02	1.11213	1.564	0.67393
2015-07-03	1.11178	1.5643799999999999	0.67314
2015-07-06	1.10955	1.56284	0.67148
2015-07-07	1.10585	1.5609899999999999	0.66844
2015-07-08	1.10928	1.5467	0.675
2015-07-09	1.11247	1.54204	0.67544
2015-07-10	1.12161	1.55512	0.67706
2015-07-13	1.11969	1.5588899999999999	0.6753
2015-07-14	1.1083	1.56387	0.67429
2015-07-15	1.10357	1.56748	0.67231
2015-07-16	1.09627	1.56501	0.66022
2015-07-17	1.09069	1.56726	0.65557
2015-07-20	1.08702	1.56272	0.66005
2015-07-21	1.0969	1.55904	0.66535
2015-07-22	1.09669	1.56459	0.66444
2015-07-23	1.10181	1.56707	0.66949
2015-07-24	1.09957	1.55259	0.66242
2015-07-27	1.11294	1.5595599999999998	0.66392
2015-07-28	1.10996	1.5628	0.67082
2015-07-29	1.1084	1.5689600000000001	0.67384
2015-07-30	1.09894	1.56429	0.66688
2015-07-31	1.11141	1.5678299999999998	0.66733
2015-08-03	1.09959	1.56446	0.66132
2015-08-04	1.09876	1.5633599999999999	0.6616
2015-08-05	1.0937000000000001	1.5651000000000002	0.6565
2015-08-06	1.0944099999999999	1.56369	0.65576
2015-08-07	1.09784	1.5545	0.6637
2015-08-10	1.10415	1.5605799999999999	0.66269
2015-08-11	1.10883	1.56162	0.66328
2015-08-12	1.12137	1.5659999999999998	0.66496
2015-08-13	1.11891	1.56366	0.66406
2015-08-14	1.11887	1.56595	0.65728
2015-08-17	1.11249	1.56875	0.65834
2015-08-18	1.10938	1.5716700000000001	0.66049
2015-08-19	1.11342	1.57004	0.66234
2015-08-20	1.12447	1.57015	0.66465
2015-08-21	1.13886	1.57232	0.67083
2015-08-24	1.1714	1.5803	0.6686
2015-08-25	1.16214	1.58186	0.65614
2015-08-26	1.15612	1.572	0.65123
2015-08-27	1.13642	1.5508600000000001	0.64899
2015-08-28	1.13099	1.5442900000000002	0.65053
2015-08-31	1.12621	1.54367	0.64671
2015-09-01	1.13321	1.54077	0.63886
2015-09-02	1.13195	1.5326	0.63686
2015-09-03	1.12433	1.53133	0.64147
2015-09-04	1.11894	1.52733	0.6402
2015-09-07	1.11777	1.5288300000000001	0.63012
2015-09-08	1.12296	1.54123	0.63554
2015-09-09	1.12163	1.54044	0.64251
2015-09-10	1.12952	1.54756	0.6351
2015-09-11	1.13495	1.54616	0.63269
2015-09-14	1.13731	1.54708	0.63443
2015-09-15	1.13287	1.5457	0.63683
2015-09-16	1.13206	1.55284	0.63784
2015-09-17	1.14411	1.5627499999999999	0.64456
2015-09-18	1.146	1.56588	0.64566
2015-09-21	1.13301	1.55678	0.64004
2015-09-22	1.12076	1.55287	0.6332
2015-09-23	1.12131	1.53668	0.63052
2015-09-24	1.1296	1.52888	0.63741
2015-09-25	1.12247	1.5260500000000001	0.63903
2015-09-28	1.12477	1.52409	0.64025
2015-09-29	1.12816	1.5205	0.63935
2015-09-30	1.12614	1.52138	0.64073
2015-10-01	1.1209	1.51803	0.64497
2015-10-02	1.13184	1.5237500000000002	0.64553
2015-10-05	1.12892	1.52444	0.65311
2015-10-06	1.12796	1.5242900000000001	0.65561
2015-10-07	1.12841	1.53396	0.66477
2015-10-08	1.1327099999999999	1.53722	0.6699
2015-10-09	1.13873	1.53831	0.67213
2015-10-12	1.13969	1.53732	0.67401
2015-10-13	1.14111	1.53877	0.67163
2015-10-14	1.1489099999999999	1.54942	0.68148
2015-10-15	1.14953	1.55084	0.6897
2015-10-16	1.13951	1.54863	0.68925
2015-10-19	1.13791	1.54966	0.682
2015-10-20	1.13869	1.55061	0.68459
2015-10-21	1.13776	1.54772	0.67588
2015-10-22	1.13511	1.55088	0.6821
2015-10-23	1.11399	1.5419	0.68651
2015-10-26	1.10684	1.5381399999999998	0.68055
2015-10-27	1.10787	1.53587	0.68129
2015-10-28	1.10959	1.53472	0.67758
2015-10-29	1.09862	1.53217	0.67133
2015-10-30	1.10727	1.54676	0.6792
2015-11-02	1.10528	1.54973	0.67857
2015-11-03	1.10302	1.54452	0.6779
2015-11-04	1.09679	1.5444900000000001	0.66672
2015-11-05	1.08973	1.54014	0.66424
2015-11-06	1.08938	1.52193	0.66253
2015-11-09	1.07901	1.51282	0.65667
2015-11-10	1.0764	1.5145499999999998	0.6556
2015-11-11	1.07737	1.5220799999999999	0.65882
2015-11-12	1.08302	1.5246300000000002	0.65791
2015-11-13	1.0817	1.5264799999999998	0.65538
2015-11-16	1.0758	1.52308	0.65474
2015-11-17	1.06907	1.52385	0.64964
2015-11-18	1.06923	1.5248599999999999	0.64899
2015-11-19	1.07629	1.53355	0.65929
2015-11-20	1.07384	1.53097	0.66058
2015-11-23	1.06568	1.5195699999999999	0.65614
2015-11-24	1.0673300000000001	1.51555	0.65588
2015-11-25	1.06892	1.51361	0.65825
2015-11-26	1.06274	1.5130400000000002	0.65964
2015-11-27	1.06381	1.51097	0.65782
