time	EURUSD	GBPUSD	NZDUSD
2023-05-10	113561.06666666667	121529.23333333334	92965.3
2023-05-11	113320.83333333333	121185.625	92546.94166666667
2023-05-12	112833.925	120321.63333333333	92070.65
2023-05-15	111895.2	119330.15833333334	91658.35
2023-05-16	111007.68333333333	118395.225	91116.05833333333
2023-05-17	109961.70833333333	117231.85833333334	90641.11666666667
2023-05-18	108713.88333333333	116048.55833333333	89769.6
2023-05-19	107792.26666666666	115048.80833333333	89462.075
2023-05-22	107018.95833333333	114294.14166666666	89209.30833333333
2023-05-23	106386.83333333333	113719.35833333334	88840.18333333333
2023-05-24	105688.075	113070.575	88432.01666666666
2023-05-25	105174.175	112608.18333333333	88096.80833333333
2023-05-26	104474.14166666666	111991.825	87756.175
2023-05-29	103689.6	111254.33333333333	87415.11666666667
2023-05-30	102738.775	110266.58333333333	86278.08333333333
2023-05-31	101838.38333333333	109418.375	85339.58333333333
2023-06-01	100947.49166666667	108519.26666666666	84729.7
2023-06-02	100233.99166666667	107773.725	84328.95
2023-06-05	99628.79166666667	107286.91666666667	84189.13333333333
2023-06-06	98384.86666666667	106040.475	83428.775
2023-06-07	97760.19166666667	105492.78333333334	83129.90833333334
2023-06-08	97129.3	105026.175	82761.10833333334
2023-06-09	96511.99166666667	104560.89166666666	82229.15833333334
2023-06-12	96748.625	105033.66666666667	82623.93333333333
2023-06-13	96546.64166666666	105015.98333333334	82511.1
2023-06-14	96234.625	104913.125	82392.76666666666
2023-06-15	95893.69166666667	104818.725	82186.88333333333
2023-06-16	95280.8	104586.95	81975.2
2023-06-19	95414.06666666667	104721.88333333333	82351.44166666667
2023-06-20	94443.61666666667	104197.725	82030.725
2023-06-21	93515.26666666666	103801.3	81613.66666666667
2023-06-22	92748.275	103502.025	81242.19166666667
2023-06-23	92008.55	102754.29166666667	80911.125
2023-06-26	91276.225	102255.19166666667	80521.4
2023-06-27	90615.60833333334	102008.3	80294.95833333333
2023-06-28	90217.91666666667	101934.63333333333	80147.45
2023-06-29	89216.5	101259.44166666667	79656.775
2023-06-30	88556.425	100912.15833333334	79363.68333333333
2023-07-03	88298.775	100778.88333333333	79271.05
2023-07-04	87295.525	99792.36666666667	78691.30833333333
2023-07-05	86054.125	98723.46666666666	78007.525
2023-07-06	85432.19166666667	98421.1	77623.88333333333
2023-07-07	85050.19166666667	98192.08333333333	77402.875
2023-07-10	84417.29166666667	97859.70833333333	77024.64166666666
2023-07-11	83884.81666666667	97570.88333333333	76747.725
2023-07-12	83483.91666666667	97316.34166666666	76545.9
2023-07-13	83118.38333333333	97000.06666666667	76365.3
2023-07-14	82809.85833333334	96864.475	76293.94166666667
2023-07-17	82297.61666666667	96460.29166666667	76063.3
2023-07-18	81911.51666666666	96306.80833333333	75877.25833333333
2023-07-19	81332.10833333334	95923.41666666667	75465.88333333333
2023-07-20	80536.4	95144.13333333333	74938.80833333333
2023-07-21	79782.88333333333	94439.50833333333	74342.25
2023-07-24	79325.11666666667	94190.88333333333	74013.95
2023-07-25	78503.49166666667	93639.04166666667	73339.40833333334
2023-07-26	78279.925	93581.15	73076.39166666666
2023-07-27	78221.775	93642.15833333334	72950.55
2023-07-28	78101.70833333333	93658.4	72823.125
2023-07-31	77879.78333333334	93535.25	72830.18333333333
2023-08-01	77036.2	92874.475	72129.40833333334
2023-08-02	76705.86666666667	92616.54166666667	71756.19166666667
2023-08-03	76309.15833333334	92420.39166666666	71367.975
2023-08-04	76136.65	92208.96666666666	71093.45833333333
2023-08-07	76126.99166666667	92147.08333333333	70909.99166666667
2023-08-08	75772.09166666666	91686.35833333334	70443.49166666667
2023-08-09	75298.925	91311.68333333333	70016.53333333334
2023-08-10	75229.28333333334	91250.65	69748.025
2023-08-11	74822.04166666667	90835.625	69396.04166666667
2023-08-14	74678.70833333333	90721.46666666666	69201.25833333333
2023-08-15	74652.43333333333	90674.71666666666	69163.45
2023-08-16	74314.8	90313.28333333334	68783.125
2023-08-17	74121.85	90104.86666666667	68554.41666666667
2023-08-18	74002.275	90044.26666666666	68358.69166666667
2023-08-21	73903.05833333333	89952.775	68219.66666666667
2023-08-22	73492.7	89536.30833333333	67764.44166666667
2023-08-23	73315.20833333333	89452.38333333333	67529.7
2023-08-24	73181.24166666667	89341.19166666667	67420.16666666667
2023-08-25	72503.375	88608.83333333333	66625.5
2023-08-28	71039.21666666666	86952.75833333333	65316.058333333334
2023-08-29	70290.24166666667	86074.19166666667	64582.833333333336
2023-08-30	69376.41666666667	84885.49166666667	63560.78333333333
2023-08-31	68606.31666666667	84131.80833333333	63031.058333333334
2023-09-01	68396.90833333334	84015.29166666667	62797.03333333333
2023-09-04	67620.41666666667	83454.3	62234.35833333333
2023-09-05	67483.7	83640.04166666667	62085.75
2023-09-06	67109.975	83375.98333333334	61778.325
2023-09-07	66660.75	83008.45	61384.13333333333
2023-09-08	66109.175	82635.61666666667	60967.26666666667
2023-09-11	65920.50833333333	82584.625	60802.55
2023-09-12	65810.58333333333	82502.8	60649.558333333334
2023-09-13	65854.14166666666	82545.25	60606.775
2023-09-14	65939.45833333333	82654.625	60633.225
2023-09-15	65826.79166666667	82559.0	60513.09166666667
2023-09-18	65501.59166666667	82354.29166666667	60231.36666666667
2023-09-19	65254.708333333336	82095.3	59973.24166666667
2023-09-20	65205.058333333334	82108.3	59846.833333333336
2023-09-21	65370.041666666664	82268.775	59872.50833333333
2023-09-22	65591.60833333334	82521.1	59889.208333333336
2023-09-25	65525.65833333333	82607.80833333333	59786.96666666667
2023-09-26	65419.63333333333	82513.5	59691.0
2023-09-27	65301.96666666667	82449.9	59563.46666666667
2023-09-28	65296.85	82460.75	59604.15
2023-09-29	65162.433333333334	82386.2	59519.933333333334
2023-10-02	65074.025	82355.25	59528.558333333334
2023-10-03	65153.458333333336	82514.86666666667	59661.975
2023-10-04	65108.99166666667	82551.95	59817.425
2023-10-05	65176.50833333333	82668.25	59857.183333333334
2023-10-06	65387.208333333336	83052.475	59971.3
2023-10-09	65519.433333333334	83241.28333333334	59982.875
2023-10-10	65662.14166666666	83490.86666666667	60020.816666666666
2023-10-11	65658.95	83669.49166666667	59939.35
2023-10-12	65723.56666666667	83823.975	59863.25
2023-10-13	65530.05	83766.8	59724.925
2023-10-16	65570.26666666666	83921.13333333333	59733.775
2023-10-17	65568.55	84033.19166666667	59643.075
2023-10-18	65440.10833333333	84063.4	59604.35833333333
2023-10-19	65373.11666666667	84073.46666666666	59537.71666666667
2023-10-20	65359.25833333333	84250.3	59473.40833333333
2023-10-23	65508.416666666664	84523.15	59485.808333333334
2023-10-24	65624.23333333334	84842.8	59515.6
2023-10-25	65578.26666666666	84991.075	59443.208333333336
2023-10-26	65541.49166666667	85019.06666666667	59425.09166666667
2023-10-27	65546.025	85199.54166666667	59413.45
2023-10-30	65571.225	85426.63333333333	59387.53333333333
2023-10-31	65716.35	85660.5	59377.183333333334
2023-11-01	65942.26666666666	86106.50833333333	59536.975
2023-11-02	66027.23333333334	86395.3	59525.98333333333
2023-11-03	66044.15833333334	86603.70833333333	59490.583333333336
2023-11-06	65853.99166666667	86572.53333333334	59301.208333333336
2023-11-07	65643.66666666667	86419.28333333334	59130.333333333336
2023-11-08	65381.3	86227.96666666666	58851.74166666667
2023-11-09	65244.625	86245.15833333334	58678.525
2023-11-10	65117.35833333333	86153.40833333334	58472.01666666667
2023-11-13	65291.34166666667	86434.23333333334	58469.058333333334
2023-11-14	65329.01666666667	86493.76666666666	58407.24166666667
2023-11-15	65215.50833333333	86449.975	58299.96666666667
2023-11-16	65079.291666666664	86365.41666666667	58239.26666666667
2023-11-17	64990.875	86303.55	58078.85833333333
2023-11-20	64851.791666666664	86174.8	57931.3
2023-11-21	64820.058333333334	86175.7	57889.99166666667
2023-11-22	64828.65	86164.70833333333	57810.875
2023-11-23	64609.51666666667	85878.89166666666	57600.316666666666
2023-11-24	64458.95	85641.25833333333	57489.74166666667
2023-11-27	64366.35	85582.725	57405.05
2023-11-28	64287.9	85327.35	57312.041666666664
2023-11-29	64247.46666666667	85197.275	57283.65
2023-11-30	64280.50833333333	85211.86666666667	57341.28333333333
2023-12-01	64373.5	85099.925	57379.333333333336
2023-12-04	64601.025	85346.70833333333	57412.308333333334
2023-12-05	64713.85833333333	85243.50833333333	57283.308333333334
2023-12-06	64706.125	84859.5	57072.175
2023-12-07	64833.275	84637.21666666666	56975.85833333333
2023-12-08	64976.75	84510.55	56968.816666666666
2023-12-11	65009.675	84219.4	56807.46666666667
2023-12-12	65070.98333333333	83876.23333333334	56623.025
2023-12-13	65249.53333333333	83679.18333333333	56543.525
2023-12-14	65617.1	83867.425	56681.625
2023-12-15	65871.05	83813.11666666667	56663.34166666667
2023-12-18	66029.49166666667	83648.625	56592.95
2023-12-19	66353.60833333334	83851.95833333333	56675.125
2023-12-20	66473.7	83920.96666666666	56587.833333333336
2023-12-21	66558.25833333333	83771.50833333333	56517.59166666667
2023-12-22	66739.325	83729.3	56400.225
2023-12-26	66626.09166666666	83522.09166666666	56196.425
2023-12-27	66771.69166666667	83424.675	55988.85
2023-12-28	66778.55	83225.88333333333	55748.175
2023-12-29	66883.38333333333	83120.03333333334	55570.875
