time	EURUSD	GBPUSD	NZDUSD
2015-06-22	1.13742	1.58646	0.69001
2015-06-23	1.13348	1.58208	0.6859
2015-06-24	1.11578	1.57254	0.68515
2015-06-25	1.12012	1.57049	0.68827
2015-06-26	1.11916	1.57447	0.69045
2015-06-29	1.10035	1.5699800000000002	0.68253
2015-06-30	1.12376	1.57348	0.68486
2015-07-01	1.11361	1.5702099999999999	0.67659
2015-07-02	1.10472	1.56151	0.67324
2015-07-03	1.10813	1.56075	0.67168
2015-07-06	1.0977999999999999	1.55406	0.66596
2015-07-07	1.10526	1.56039	0.6681
2015-07-08	1.10099	1.5461200000000002	0.66492
2015-07-09	1.10758	1.5359	0.67278
2015-07-10	1.10359	1.53795	0.67371
2015-07-13	1.10957	1.5499399999999999	0.67005
2015-07-14	1.10003	1.54809	0.66928
2015-07-15	1.10074	1.56349	0.67044
2015-07-16	1.09439	1.56315	0.65896
2015-07-17	1.08733	1.56045	0.65075
2015-07-20	1.0832600000000001	1.55857	0.65093
2015-07-21	1.0818699999999999	1.55632	0.65509
2015-07-22	1.09326	1.5542099999999999	0.6621
2015-07-23	1.09243	1.56073	0.66215
2015-07-24	1.09773	1.5514299999999999	0.66063
2015-07-27	1.0981	1.55099	0.65629
2015-07-28	1.10893	1.55565	0.66028
2015-07-29	1.10595	1.5594700000000001	0.66643
2015-07-30	1.0983	1.56	0.66679
2015-07-31	1.09312	1.55982	0.66019
2015-08-03	1.09772	1.56287	0.66006
2015-08-04	1.09503	1.55829	0.65669
2015-08-05	1.08824	1.5562399999999998	0.65391
2015-08-06	1.09042	1.5598	0.65112
2015-08-07	1.09222	1.55124	0.65491
2015-08-10	1.09636	1.54911	0.66152
2015-08-11	1.10191	1.55926	0.66174
2015-08-12	1.10419	1.55739	0.65346
2015-08-13	1.11605	1.561	0.66164
2015-08-14	1.11486	1.56074	0.65667
2015-08-17	1.11127	1.56486	0.65345
2015-08-18	1.10758	1.55804	0.65721
2015-08-19	1.10252	1.56552	0.6598
2015-08-20	1.11199	1.56752	0.66026
2015-08-21	1.12368	1.569	0.66234
2015-08-24	1.13756	1.56795	0.66648
2015-08-25	1.16069	1.57707	0.64782
2015-08-26	1.15174	1.56836	0.64735
2015-08-27	1.13121	1.54562	0.64346
2015-08-28	1.12451	1.5399699999999998	0.64627
2015-08-31	1.11752	1.54156	0.64653
2015-09-01	1.12108	1.53429	0.63364
2015-09-02	1.13178	1.5303200000000001	0.63229
2015-09-03	1.12236	1.52936	0.6347
2015-09-04	1.11224	1.52566	0.63984
2015-09-07	1.11575	1.51732	0.62998
2015-09-08	1.11683	1.52658	0.62584
2015-09-09	1.12004	1.53933	0.63413
2015-09-10	1.12093	1.53655	0.6334
2015-09-11	1.12779	1.5441500000000001	0.62868
2015-09-14	1.1326100000000001	1.54253	0.63074
2015-09-15	1.13172	1.54217	0.63268
2015-09-16	1.12666	1.53411	0.63575
2015-09-17	1.12888	1.54927	0.63662
2015-09-18	1.14267	1.55858	0.63394
2015-09-21	1.1283	1.55194	0.6393
2015-09-22	1.11884	1.5505	0.63154
2015-09-23	1.11238	1.53558	0.6289
2015-09-24	1.1183	1.52383	0.62798
2015-09-25	1.1212	1.52172	0.63132
2015-09-28	1.1192	1.51762	0.63652
2015-09-29	1.12423	1.51701	0.63276
2015-09-30	1.12476	1.51474	0.63376
2015-10-01	1.11731	1.51159	0.63953
2015-10-02	1.11904	1.51269	0.63977
2015-10-05	1.12199	1.5188199999999998	0.64577
2015-10-06	1.11857	1.5141499999999999	0.64857
2015-10-07	1.12703	1.52263	0.6543
2015-10-08	1.12345	1.5316100000000001	0.66101
2015-10-09	1.12757	1.5342799999999999	0.66617
2015-10-12	1.13596	1.53024	0.66792
2015-10-13	1.13556	1.53343	0.67071
2015-10-14	1.13797	1.52466	0.66396
2015-10-15	1.14723	1.54739	0.67876
2015-10-16	1.13828	1.54626	0.68476
2015-10-19	1.135	1.54351	0.68044
2015-10-20	1.13297	1.54584	0.67841
2015-10-21	1.1345399999999999	1.54443	0.67524
2015-10-22	1.13376	1.54149	0.67055
2015-10-23	1.11046	1.53925	0.67915
2015-10-26	1.10041	1.5314999999999999	0.67424
2015-10-27	1.10533	1.5349599999999999	0.67846
2015-10-28	1.10459	1.53016	0.67594
2015-10-29	1.09247	1.5264600000000002	0.66997
2015-10-30	1.09765	1.53072	0.66906
2015-11-02	1.10308	1.5428899999999999	0.67466
2015-11-03	1.10088	1.5411299999999999	0.67441
2015-11-04	1.09602	1.54182	0.66605
2015-11-05	1.08631	1.53815	0.65943
2015-11-06	1.08807	1.5207600000000001	0.66067
2015-11-09	1.07306	1.5041600000000002	0.6519
2015-11-10	1.0747	1.51124	0.65323
2015-11-11	1.0723799999999999	1.51173	0.65246
2015-11-12	1.0741	1.52089	0.65518
2015-11-13	1.08118	1.52306	0.65434
2015-11-16	1.07372	1.5224199999999999	0.65424
2015-11-17	1.06856	1.5196399999999999	0.64888
2015-11-18	1.06417	1.5211999999999999	0.6469
2015-11-19	1.066	1.52326	0.64703
2015-11-20	1.0733	1.52905	0.65658
2015-11-23	1.06397	1.51807	0.65596
2015-11-24	1.06343	1.51223	0.65169
2015-11-25	1.06429	1.5072299999999998	0.65522
2015-11-26	1.06238	1.51212	0.65769
2015-11-27	1.06083	1.50971	0.65648
2015-11-30	1.05873	1.50335	0.65338
2015-12-01	1.05649	1.50545	0.65854
2015-12-02	1.06345	1.50815	0.66705
2015-12-03	1.06152	1.4939	0.66297
2015-12-04	1.09402	1.51411	0.66868
2015-12-07	1.08609	1.51086	0.67344
2015-12-08	1.08388	1.50543	0.66434
2015-12-09	1.08942	1.50105	0.66423
2015-12-10	1.1023	1.51738	0.67207
2015-12-11	1.09392	1.51578	0.67554
2015-12-14	1.09811	1.5230299999999999	0.67133
2015-12-15	1.09977	1.51383	0.6753
2015-12-16	1.09275	1.50332	0.67635
2015-12-17	1.0911	1.49961	0.67995
2015-12-18	1.08266	1.48914	0.66952
2015-12-21	1.08344	1.48895	0.67169
2015-12-22	1.09148	1.48796	0.6761
2015-12-23	1.09524	1.48197	0.68052
2015-12-24	1.09052	1.48639	0.67781
2015-12-28	1.09401	1.48956	0.68328
2015-12-29	1.09664	1.48779	0.68476
2015-12-30	1.09193	1.48105	0.68666
2015-12-31	1.09322	1.48133	0.68415
2016-01-04	1.08687	1.47339	0.68276
2016-01-05	1.0828	1.47101	0.67487
2016-01-06	1.07404	1.4662600000000001	0.67047
2016-01-07	1.07761	1.46235	0.66248
2016-01-08	1.09306	1.46149	0.66223
2016-01-11	1.0916	1.45273	0.65389
2016-01-12	1.08563	1.4540899999999999	0.65585
2016-01-13	1.0851	1.4441899999999999	0.65322
2016-01-14	1.08751	1.44042	0.65098
2016-01-15	1.08624	1.4409	0.64739
2016-01-18	1.0919	1.42523	0.6425
2016-01-19	1.08917	1.42429	0.64491
2016-01-20	1.09069	1.41556	0.64085
2016-01-21	1.08891	1.41882	0.6429
2016-01-22	1.08728	1.42202	0.65298
2016-01-25	1.07905	1.42626	0.64885
2016-01-26	1.08485	1.42473	0.64488
2016-01-27	1.08706	1.435	0.6498
2016-01-28	1.08926	1.42332	0.64307
2016-01-29	1.09398	1.43594	0.64796
2016-02-01	1.0832600000000001	1.4249399999999999	0.64885
2016-02-02	1.08869	1.4432	0.65465
2016-02-03	1.09184	1.44078	0.65134
2016-02-04	1.11055	1.45994	0.66611
2016-02-05	1.12056	1.4582899999999999	0.67188
2016-02-08	1.11433	1.44813	0.66146
2016-02-09	1.11927	1.44307	0.66246
2016-02-10	1.12925	1.44712	0.66325
2016-02-11	1.12921	1.45235	0.66839
2016-02-12	1.13243	1.44744	0.67146
2016-02-15	1.12371	1.4481600000000001	0.6606
2016-02-16	1.1154	1.44311	0.66475
2016-02-17	1.1144	1.43021	0.65768
2016-02-18	1.11281	1.4291800000000001	0.6626
2016-02-19	1.11062	1.4334500000000001	0.66413
2016-02-22	1.11112	1.42649	0.6648
2016-02-23	1.10294	1.41491	0.66963
2016-02-24	1.10195	1.40199	0.66421
2016-02-25	1.10127	1.3924	0.66574
2016-02-26	1.10182	1.39596	0.67204
2016-02-29	1.09142	1.3857599999999999	0.65889
2016-03-01	1.08729	1.39134	0.65898
2016-03-02	1.08658	1.39513	0.66216
2016-03-03	1.08679	1.40777	0.66759
2016-03-04	1.09557	1.41737	0.67204
2016-03-07	1.09906	1.42169	0.67783
2016-03-08	1.1013600000000001	1.42618	0.67993
2016-03-09	1.10109	1.42126	0.67433
2016-03-10	1.09991	1.4216199999999999	0.66535
2016-03-11	1.11775	1.42782	0.6667
2016-03-14	1.11361	1.4365	0.6724
2016-03-15	1.11014	1.4298600000000001	0.66753
2016-03-16	1.1108500000000001	1.41501	0.65995
2016-03-17	1.12229	1.42566	0.67253
2016-03-18	1.13179	1.44781	0.68486
2016-03-21	1.12621	1.44391	0.67864
2016-03-22	1.12411	1.43667	0.67605
2016-03-23	1.12174	1.42063	0.67531
2016-03-24	1.11816	1.41156	0.67004
2016-03-25	1.11751	1.41524	0.67025
2016-03-28	1.11618	1.4127100000000001	0.66775
2016-03-29	1.1195599999999999	1.42543	0.67229
2016-03-30	1.12898	1.43817	0.6845
2016-03-31	1.13369	1.43778	0.69175
2016-04-01	1.1378300000000001	1.43587	0.69049
2016-04-04	1.1401	1.42218	0.68847
2016-04-05	1.13894	1.42629	0.68302
2016-04-06	1.13834	1.41611	0.68044
2016-04-07	1.13991	1.41224	0.68208
2016-04-08	1.13776	1.4057	0.67764
2016-04-11	1.14166	1.4114	0.6806
2016-04-12	1.14049	1.42346	0.68569
2016-04-13	1.13853	1.4273	0.6924
2016-04-14	1.12732	1.42028	0.69185
2016-04-15	1.12656	1.41548	0.68397
2016-04-18	1.13029	1.4202	0.68776
2016-04-19	1.1311	1.42761	0.69491
2016-04-20	1.13572	1.43971	0.70439
2016-04-21	1.12953	1.43279	0.69737
2016-04-22	1.12872	1.43218	0.69111
2016-04-25	1.1218	1.44617	0.68452
2016-04-26	1.1262699999999999	1.44798	0.68549
2016-04-27	1.12975	1.45803	0.68962
