Date,AAL,AAPL,AMD,AMGN,AMZN,BX,BXP,C,CMCSA,CP,CVX,DHR,DOV,GOOGL,HD,HMC,HON,IBM,INTU,ISRG,JCI,JNJ,LLY,MAR,MCO,MET,MOS,MSFT,NEE,NVDA,ORCL,SCHW,STZ,TRV,UNH,WMT,XOM,^GSPC,^IRX
2017-05-31,46.985191345214844,35.7073974609375,11.1899995803833,124.93755340576172,49.73099899291992,23.948217391967773,89.77243041992188,47.584964752197266,35.28940200805664,29.642086029052734,75.96135711669922,72.81034088134766,59.06148910522461,49.23258972167969,128.8131103515625,23.381908416748047,109.81995391845703,104.2466812133789,133.4303741455078,101.63111114501953,34.84598159790039,105.24140930175781,70.36544799804688,101.32710266113281,110.76725769042969,34.97248458862305,20.509586334228516,64.17108917236328,29.70203399658203,3.5646774768829346,40.439598083496094,35.18602752685547,164.7939910888672,105.28068542480469,157.31451416015625,23.056671142578125,57.26363754272461,2411.800048828125,0.949999988079071
2017-06-30,48.8389778137207,33.66444396972656,12.479999542236328,138.61111450195312,48.400001525878906,24.290546417236328,91.58545684814453,52.568241119384766,33.07913589477539,30.20602798461914,76.58533477783203,72.45879364013672,57.39445877075195,46.36918258666992,128.72080993652344,22.929841995239258,110.06768798828125,105.06629943847656,126.00173950195312,103.93000030517578,36.398685455322266,108.55662536621094,72.7796630859375,94.41825103759766,113.78775024414062,37.9796028137207,20.690845489501953,63.334938049316406,29.42693328857422,3.569864273071289,44.671546936035156,39.00880813598633,174.69512939453125,107.32035827636719,167.19784545898438,22.20010757446289,57.42726135253906,2423.409912109375,0.9929999709129333
2017-07-31,48.95545196533203,34.76539611816406,13.609999656677246,140.44602966308594,49.388999938964844,24.750900268554688,90.01460266113281,53.80228042602539,34.37952423095703,29.372037887573242,80.15287017822266,69.96878051757812,60.09893035888672,47.15822982788086,125.53219604492188,23.45725440979004,112.40464782714844,98.81000518798828,130.512451171875,104.25111389160156,32.696693420410156,108.90945434570312,73.09801483154297,98.0703353881836,123.09239196777344,38.021080017089844,21.878101348876953,66.7989501953125,30.678516387939453,4.0131330490112305,44.652252197265625,38.954322814941406,174.35247802734375,108.64352416992188,172.95985412597656,23.464412689208984,56.9364128112793,2470.300048828125,1.0529999732971191
2017-08-31,43.511287689208984,38.485260009765625,13.0,144.0345916748047,49.029998779296875,24.218141555786133,89.78380584716797,53.719791412353516,34.515506744384766,29.22740364074707,79.79414367675781,71.62593078613281,61.068275451660156,47.64402770996094,126.50242614746094,23.524227142333984,114.73527526855469,98.72200775146484,134.54544067382812,111.62999725341797,33.23394012451172,109.31324005126953,72.344970703125,97.82197570800781,125.70355224609375,36.58653259277344,18.10788917541504,69.0669174194336,31.81402587890625,4.187952041625977,45.00996398925781,36.298221588134766,180.92466735839844,102.7825927734375,179.3531036376953,23.045251846313477,54.82362365722656,2471.64990234375,0.9779999852180481
2017-09-30,46.18577194213867,36.166770935058594,12.75,151.0673828125,48.067501068115234,24.69170570373535,92.04327392578125,57.43904113769531,32.70517349243164,31.647083282470703,87.11959075927734,73.77310180664062,65.75201416015625,48.56574249267578,138.05787658691406,24.746479034423828,117.61468505859375,100.13697052001953,135.20176696777344,116.2088851928711,34.03437042236328,107.36429595947266,76.12731170654297,104.13065338134766,130.56175231933594,40.58660125732422,19.719032287597656,68.80829620361328,30.97699737548828,4.418555736541748,43.239261627197266,39.791587829589844,180.33700561523438,104.55859375,177.27305603027344,23.065908432006836,58.881690979003906,2519.360107421875,1.027999997138977
2017-10-31,45.5341682434082,39.66798400878906,10.989999771118164,141.968505859375,55.263999938964844,24.957693099975586,90.7698745727539,58.039154052734375,30.750808715820312,32.666011810302734,85.9258804321289,79.35470581054688,68.70182800292969,51.524417877197266,139.93179321289062,26.027339935302734,119.62274169921875,106.3351058959961,144.04151916503906,125.12000274658203,34.96357345581055,115.1269760131836,72.92344665527344,112.83811950683594,133.5629425048828,41.86006164550781,20.404037475585938,76.83548736572266,32.77790069580078,5.111603736877441,45.69926452636719,40.79228210449219,198.09486389160156,113.0328598022461,190.27999877929688,25.772775650024414,59.865684509277344,2575.260009765625,1.1230000257492065
2017-11-30,49.21089553833008,40.47238540649414,10.890000343322754,143.29794311523438,58.837501525878906,23.780656814575195,93.91590881347656,59.874813079833984,32.03956604003906,32.993717193603516,89.05025482177734,81.15214538574219,70.64302062988281,51.6805305480957,152.5515899658203,27.910947799682617,130.07635498046875,107.3352279663086,149.9550323486328,133.25999450683594,31.79582405090332,115.7655258178711,75.80203247070312,120.25526428222656,142.75796508789062,42.241371154785156,22.185054779052734,78.14043426513672,33.61723709106445,4.964280605316162,44.04725646972656,44.466060638427734,197.21360778808594,115.69546508789062,207.2246856689453,28.701030731201172,60.376243591308594,2647.580078125,1.2380000352859497
2017-12-31,50.71187973022461,39.85533905029297,10.279999732971191,141.86219787597656,58.4734992980957,24.005563735961914,98.0063705444336,59.010406494140625,34.18179702758789,34.504852294921875,93.69022369384766,79.94731903076172,73.014404296875,52.53990173339844,160.78915405273438,28.68890953063965,127.90786743164062,106.95181274414062,150.48916625976562,121.64666748046875,32.418155670166016,116.08956909179688,75.64082336425781,128.5216064453125,138.79925537109375,39.78620529174805,23.460927963256836,79.41226959228516,33.22370910644531,4.785951137542725,42.449134826660156,46.817386627197266,207.1653594970703,116.37954711914062,200.2224884033203,29.303335189819336,60.629940032958984,2673.610107421875,1.3550000190734863
2018-01-31,52.94386672973633,39.43141555786133,13.739999771118164,151.77374267578125,72.54450225830078,27.401729583740234,93.24285125732422,62.23810577392578,36.442176818847656,34.93532180786133,93.80994415283203,87.23407745361328,76.78840637207031,58.96499252319336,170.43495178222656,29.70749282836914,133.17062377929688,114.1181869506836,160.52281188964844,143.88999938964844,33.28582000732422,114.81834411621094,72.94512939453125,139.5150146484375,152.13282775878906,37.82680892944336,24.96038246154785,88.20389556884766,33.698062896728516,6.079517364501953,46.499141693115234,48.612823486328125,198.91754150390625,128.63182067871094,215.0443572998047,31.632768630981445,63.283058166503906,2823.81005859375,1.4299999475479126
2018-02-28,52.977317810058594,42.12005615234375,12.109999656677246,151.04698181152344,75.62249755859375,26.14554786682129,89.59483337402344,60.109764099121094,31.0268497467041,33.72511291503906,84.59294891357422,84.21946716308594,72.69827270507812,55.059661865234375,154.63009643554688,30.380945205688477,126.64373016357422,109.70142364501953,159.52847290039062,142.14999389648438,31.363351821899414,108.60479736328125,69.49107360839844,134.02210998535156,157.3335418701172,36.650360107421875,24.086822509765625,87.46163177490234,32.59588623046875,5.989250183105469,45.66991424560547,48.41422653198242,195.77651977539062,119.2624282836914,205.3992156982422,26.709810256958008,55.464717864990234,2713.830078125,1.6180000305175781
